wall_time,frame,strategy,confidence,near_face,final_detected
1781795390.039,83637,final,0.0,0,0
1781795390.301,83640,final,0.0,0,0
1781795390.569,83643,final,0.0,0,0
1781795390.834,83646,final,0.0,0,0
1781795391.1,83649,final,0.0,0,0
1781795391.376,83652,final,0.0,0,0
1781795391.647,83655,final,0.0,0,0
1781795391.908,83658,final,0.0,0,0
1781795392.176,83661,final,0.0,0,0
1781795392.468,83664,final,0.0,0,0
1781795392.746,83667,final,0.0,0,0
1781795393.011,83670,final,0.0,0,0
1781795393.303,83673,final,0.0,0,0
1781795393.574,83676,final,0.0,0,0
1781795393.845,83679,final,0.0,0,0
1781795394.125,83682,final,0.0,0,0
1781795394.398,83685,final,0.0,0,0
1781795394.671,83688,final,0.0,0,0
1781795394.944,83691,final,0.0,0,0
1781795395.21,83694,final,0.0,0,0
1781795395.488,83697,final,0.0,0,0
1781795395.753,83700,final,0.0,0,0
1781795396.05,83703,final,0.0,0,0
1781795396.32,83706,final,0.0,0,0
1781795396.611,83709,final,0.0,0,0
1781795396.893,83712,final,0.0,0,0
1781795397.175,83715,final,0.0,0,0
1781795397.441,83718,final,0.0,0,0
1781795397.703,83721,final,0.0,0,0
1781795397.992,83724,final,0.0,0,0
1781795398.309,83727,final,0.0,0,0
1781795398.593,83730,final,0.0,0,0
1781795398.857,83733,final,0.0,0,0
1781795399.129,83736,final,0.0,0,0
1781795399.406,83739,final,0.0,0,0
1781795399.68,83742,final,0.0,0,0
1781795399.948,83745,final,0.0,0,0
1781795400.212,83748,final,0.0,0,0
1781795400.525,83751,final,0.0,0,0
1781795400.818,83754,final,0.0,0,0
1781795401.098,83757,final,0.0,0,0
1781795401.38,83760,final,0.0,0,0
1781795401.654,83763,final,0.0,0,0
1781795401.926,83766,final,0.0,0,0
1781795402.221,83769,final,0.0,0,0
1781795402.515,83772,final,0.0,0,0
1781795402.8,83775,final,0.0,0,0
1781795403.084,83778,final,0.0,0,0
1781795403.371,83781,final,0.0,0,0
1781795403.67,83784,final,0.0,0,0
1781795403.957,83787,final,0.0,0,0
1781795404.293,83790,final,0.0,0,0
1781795404.615,83793,final,0.0,0,0
1781795404.92,83796,final,0.0,0,0
1781795405.224,83799,final,0.0,0,0
1781795405.587,83802,final,0.0,0,0
1781795405.948,83805,final,0.0,0,0
1781795406.292,83808,final,0.0,0,0
1781795406.645,83811,final,0.0,0,0
1781795407.045,83814,final,0.0,0,0
1781795407.449,83817,final,0.0,0,0
1781795407.801,83820,final,0.0,0,0
1781795408.226,83823,final,0.0,0,0
1781795408.604,83826,final,0.0,0,0
1781795408.99,83829,final,0.0,0,0
1781795409.349,83832,final,0.0,0,0
1781795409.706,83835,final,0.0,0,0
1781795410.057,83838,final,0.0,0,0
1781795410.403,83841,final,0.0,0,0
1781795410.726,83844,final,0.0,0,0
1781795411.033,83847,final,0.0,0,0
1781795411.325,83850,final,0.0,0,0
1781795411.657,83853,final,0.0,0,0
1781795412.0,83856,final,0.0,0,0
1781795412.343,83859,final,0.0,0,0
1781795412.677,83862,final,0.0,0,0
1781795412.993,83865,final,0.0,0,0
1781795413.297,83868,final,0.0,0,0
1781795413.579,83871,final,0.0,0,0
1781795413.881,83874,final,0.0,0,0
1781795414.172,83877,final,0.0,0,0
1781795414.466,83880,final,0.0,0,0
1781795414.736,83883,final,0.0,0,0
1781795415.011,83886,final,0.0,0,0
1781795415.291,83889,final,0.0,0,0
1781795415.569,83892,final,0.0,0,0
1781795415.845,83895,final,0.0,0,0
1781795416.135,83898,final,0.0,0,0
1781795416.418,83901,final,0.0,0,0
1781795416.713,83904,final,0.0,0,0
1781795416.992,83907,final,0.0,0,0
1781795417.303,83910,final,0.0,0,0
1781795417.604,83913,final,0.0,0,0
1781795417.89,83916,final,0.0,0,0
1781795418.203,83919,final,0.0,0,0
1781795418.503,83922,final,0.0,0,0
1781795418.777,83925,final,0.0,0,0
1781795419.045,83928,final,0.0,0,0
1781795419.313,83931,final,0.0,0,0
1781795419.592,83934,final,0.0,0,0
1781795419.867,83937,final,0.0,0,0
1781795420.145,83940,final,0.0,0,0
1781795420.462,83943,final,0.0,0,0
1781795420.742,83946,final,0.0,0,0
1781795421.067,83949,final,0.0,0,0
1781795421.364,83952,final,0.0,0,0
1781795421.671,83955,final,0.0,0,0
1781795421.955,83958,final,0.0,0,0
1781795422.232,83961,final,0.0,0,0
1781795422.51,83964,final,0.0,0,0
1781795422.783,83967,final,0.0,0,0
1781795423.049,83970,final,0.0,0,0
1781795423.333,83973,final,0.0,0,0
1781795423.629,83976,final,0.0,0,0
1781795423.895,83979,final,0.0,0,0
1781795424.18,83982,final,0.0,0,0
1781795424.458,83985,final,0.0,0,0
1781795424.733,83988,final,0.0,0,0
1781795425.001,83991,final,0.0,0,0
1781795425.291,83994,final,0.0,0,0
1781795425.58,83997,final,0.0,0,0
1781795425.875,84000,final,0.0,0,0
1781795426.195,84003,final,0.0,0,0
1781795426.478,84006,final,0.0,0,0
1781795426.752,84009,final,0.0,0,0
1781795427.013,84012,final,0.0,0,0
1781795427.287,84015,final,0.0,0,0
1781795427.554,84018,final,0.0,0,0
1781795427.83,84021,final,0.0,0,0
1781795428.095,84024,final,0.0,0,0
1781795428.364,84027,final,0.0,0,0
1781795428.633,84030,final,0.0,0,0
1781795428.897,84033,final,0.0,0,0
1781795429.168,84036,final,0.0,0,0
1781795429.441,84039,final,0.0,0,0
1781795429.707,84042,final,0.0,0,0
1781795429.968,84045,final,0.0,0,0
1781795430.237,84048,final,0.0,0,0
1781795430.517,84051,final,0.0,0,0
1781795430.783,84054,final,0.0,0,0
1781795431.05,84057,final,0.0,0,0
1781795431.313,84060,final,0.0,0,0
1781795431.581,84063,final,0.0,0,0
1781795431.848,84066,final,0.0,0,0
1781795432.119,84069,final,0.0,0,0
1781795432.386,84072,final,0.0,0,0
1781795432.651,84075,final,0.0,0,0
1781795432.919,84078,final,0.0,0,0
1781795433.183,84081,final,0.0,0,0
1781795433.452,84084,final,0.0,0,0
1781795433.718,84087,final,0.0,0,0
1781795433.982,84090,final,0.0,0,0
1781795434.253,84093,final,0.0,0,0
1781795434.518,84096,final,0.0,0,0
1781795434.781,84099,final,0.0,0,0
1781795435.053,84102,final,0.0,0,0
1781795435.322,84105,final,0.0,0,0
1781795435.585,84108,final,0.0,0,0
1781795435.861,84111,final,0.0,0,0
1781795436.134,84114,final,0.0,0,0
1781795436.411,84117,final,0.0,0,0
1781795436.689,84120,final,0.0,0,0
1781795437.016,84123,final,0.0,0,0
1781795437.312,84126,final,0.0,0,0
1781795437.602,84129,final,0.0,0,0
1781795437.879,84132,final,0.0,0,0
1781795438.178,84135,final,0.0,0,0
1781795438.482,84138,final,0.0,0,0
1781795438.773,84141,final,0.0,0,0
1781795439.078,84144,final,0.0,0,0
1781795439.382,84147,final,0.0,0,0
1781795439.682,84150,final,0.0,0,0
1781795439.984,84153,final,0.0,0,0
1781795440.288,84156,final,0.0,0,0
1781795440.581,84159,final,0.0,0,0
1781795440.862,84162,final,0.0,0,0
1781795441.147,84165,final,0.0,0,0
1781795441.451,84168,final,0.0,0,0
1781795441.793,84171,final,0.0,0,0
1781795442.134,84174,final,0.0,0,0
1781795442.5,84177,final,0.0,0,0
1781795442.859,84180,final,0.0,0,0
1781795443.19,84183,final,0.0,0,0
1781795443.486,84186,final,0.0,0,0
1781795443.773,84189,final,0.0,0,0
1781795444.078,84192,final,0.0,0,0
1781795444.413,84195,final,0.0,0,0
1781795444.719,84198,final,0.0,0,0
1781795445.118,84201,final,0.0,0,0
1781795445.397,84204,final,0.0,0,0
1781795445.683,84207,final,0.0,0,0
1781795445.966,84210,final,0.0,0,0
1781795446.257,84213,final,0.0,0,0
1781795446.543,84216,final,0.0,0,0
1781795446.826,84219,final,0.0,0,0
1781795447.113,84222,final,0.0,0,0
1781795447.399,84225,final,0.0,0,0
1781795447.683,84228,final,0.0,0,0
1781795447.964,84231,final,0.0,0,0
1781795448.244,84234,final,0.0,0,0
1781795448.522,84237,final,0.0,0,0
1781795448.803,84240,final,0.0,0,0
1781795449.078,84243,final,0.0,0,0
1781795449.367,84246,final,0.0,0,0
1781795449.644,84249,final,0.0,0,0
1781795449.923,84252,final,0.0,0,0
1781795450.207,84255,final,0.0,0,0
1781795450.492,84258,final,0.0,0,0
1781795450.77,84261,final,0.0,0,0
1781795451.093,84264,final,0.0,0,0
1781795451.39,84267,final,0.0,0,0
1781795451.68,84270,final,0.0,0,0
1781795451.968,84273,final,0.0,0,0
1781795452.265,84276,final,0.0,0,0
1781795452.544,84279,final,0.0,0,0
1781795452.828,84282,final,0.0,0,0
1781795453.143,84285,final,0.0,0,0
1781795453.454,84288,final,0.0,0,0
1781795453.748,84291,final,0.0,0,0
1781795454.053,84294,final,0.0,0,0
1781795454.353,84297,final,0.0,0,0
1781795454.661,84300,final,0.0,0,0
1781795454.995,84303,final,0.0,0,0
1781795455.397,84306,final,0.0,0,0
1781795455.733,84309,final,0.0,0,0
1781795456.144,84312,final,0.0,0,0
1781795456.501,84315,final,0.0,0,0
1781795456.812,84318,final,0.0,0,0
1781795457.135,84321,final,0.0,0,0
1781795457.448,84324,final,0.0,0,0
1781795457.78,84327,final,0.0,0,0
1781795458.142,84330,final,0.0,0,0
1781795458.476,84333,final,0.0,0,0
1781795458.804,84336,final,0.0,0,0
1781795459.113,84339,final,0.0,0,0
1781795459.454,84342,final,0.0,0,0
1781795459.748,84345,final,0.0,0,0
1781795460.058,84348,final,0.0,0,0
1781795460.354,84351,final,0.0,0,0
1781795460.67,84354,final,0.0,0,0
1781795460.979,84357,final,0.0,0,0
1781795461.278,84360,final,0.0,0,0
1781795461.604,84363,final,0.0,0,0
1781795461.923,84366,final,0.0,0,0
1781795462.253,84369,final,0.0,0,0
1781795462.542,84372,final,0.0,0,0
1781795462.833,84375,final,0.0,0,0
1781795463.132,84378,final,0.0,0,0
1781795463.442,84381,final,0.0,0,0
1781795463.739,84384,final,0.0,0,0
1781795464.058,84387,final,0.0,0,0
1781795464.357,84390,final,0.0,0,0
1781795464.673,84393,final,0.0,0,0
1781795465.002,84396,final,0.0,0,0
1781795465.324,84399,final,0.0,0,0
1781795465.636,84402,final,0.0,0,0
1781795465.984,84405,final,0.0,0,0
1781795466.309,84408,final,0.0,0,0
